iter	Passed	Remaining
265	11736	32384
266	11777	32333
267	11819	32283
268	11881	32286
269	11925	32242
270	11967	32192
271	12013	32153
272	12051	32094
273	12093	32044
274	12138	32000
275	12180	31952
276	12223	31905
277	12265	31853
278	12308	31807
279	12351	31761
280	12394	31713
281	12437	31666
282	12479	31617
283	12522	31570
284	12563	31519
285	12604	31467
286	12649	31424
287	12705	31411
288	12746	31358
289	12787	31308
290	12831	31262
291	12873	31214
292	12916	31167
293	12958	31118
294	13001	31070
295	13043	31022
296	13088	30980
297	13130	30932
298	13175	30889
299	13218	30844
300	13262	30800
301	13306	30755
302	13348	30707
303	13395	30668
304	13438	30621
305	13495	30607
306	13545	30576
307	13587	30528
308	13631	30483
309	13674	30437
310	13718	30391
311	13758	30339
312	13802	30295
313	13845	30248
314	13887	30200
315	13926	30145
316	13968	30096
317	14011	30048
318	14052	29999
319	14097	29957
320	14139	29909
321	14182	29863
322	14224	29814
323	14268	29770
324	14327	29756
325	14384	29740
326	14431	29700
327	14475	29657
328	14517	29609
329	14561	29565
330	14605	29520
331	14649	29474
332	14690	29425
333	14734	29380
334	14775	29329
335	14818	29284
336	14861	29238
337	14905	29194
338	14948	29147
339	14991	29100
340	15033	29052
341	15076	29007
342	15120	28962
343	15171	28931
344	15223	28902
345	15266	28855
346	15305	28802
347	15348	28756
348	15391	28710
349	15433	28662
350	15477	28617
351	15520	28572
352	15560	28520
353	15601	28469
354	15644	28424
355	15686	28376
356	15726	28325
357	15769	28278
358	15811	28231
359	15850	28178
360	15893	28132
361	15935	28084
362	15991	28062
363	16039	28025
364	16081	27978
365	16123	27929
366	16163	27878
367	16206	27833
368	16249	27787
369	16293	27743
370	16335	27695
371	16375	27644
372	16420	27601
373	16462	27555
374	16504	27507
375	16549	27465
376	16594	27422
377	16637	27377
378	16680	27331
379	16723	27286
380	16769	27244
381	16824	27217
382	16876	27188
383	16918	27140
384	16961	27094
385	17006	27052
386	17050	27007
387	17093	26961
388	17134	26913
389	17179	26869
390	17221	26823
391	17267	26782
392	17310	26736
393	17352	26688
394	17395	26644
395	17439	26599
396	17483	26555
397	17526	26510
398	17569	26463
399	17611	26417
400	17666	26390
401	17722	26363
402	17767	26320
403	17807	26270
404	17849	26223
405	17893	26178
406	17934	26131
407	17975	26081
408	18015	26032
409	18058	25986
410	18100	25940
411	18144	25894
412	18186	25849
413	18233	25808
414	18277	25764
415	18319	25718
416	18360	25669
417	18405	25626
418	18446	25577
419	18498	25544
420	18555	25519
421	18596	25470
422	18640	25427
423	18683	25381
424	18723	25332
425	18765	25285
426	18808	25240
427	18852	25194
428	18895	25150
429	18936	25102
430	18980	25057
431	19024	25013
432	19069	24970
433	19112	24925
434	19156	24881
435	19199	24836
436	19246	24795
437	19287	24747
438	19342	24717
439	19387	24675
440	19434	24634
441	19476	24588
442	19521	24544
443	19565	24501
444	19608	24455
445	19651	24410
446	19695	24365
447	19736	24318
448	19779	24272
449	19819	24223
450	19865	24181
451	19907	24135
452	19950	24090
453	19994	24046
454	20036	23999
455	20080	23955
456	20121	23907
457	20167	23866
458	20215	23826
459	20260	23784
460	20300	23734
461	20343	23689
462	20386	23645
463	20429	23599
464	20470	23551
465	20511	23505
466	20564	23470
467	20608	23427
468	20649	23378
469	20693	23335
470	20734	23288
471	20778	23243
472	20822	23199
473	20865	23154
474	20908	23109
475	20952	23065
476	21006	23032
477	21056	22994
478	21097	22947
479	21142	22904
480	21183	22856
481	21225	22810
482	21271	22769
483	21315	22724
484	21358	22679
485	21396	22629
486	21438	22583
487	21481	22538
488	21524	22492
489	21564	22444
490	21605	22397
491	21649	22353
492	21702	22318
493	21745	22273
494	21792	22232
495	21848	22200
496	21898	22162
497	21940	22116
498	21984	22072
499	22026	22026
500	22067	21979
501	22109	21933
502	22151	21886
503	22191	21839
504	22234	21794
505	22275	21747
506	22320	21703
507	22360	21656
508	22404	21612
509	22449	21568
510	22494	21526
511	22534	21478
512	22577	21432
513	22622	21390
514	22671	21350
515	22719	21310
516	22760	21263
517	22804	21219
518	22847	21174
519	22888	21128
520	22930	21082
521	22971	21034
522	23014	20990
523	23056	20944
524	23097	20897
525	23140	20852
526	23180	20805
527	23222	20759
528	23264	20713
529	23308	20669
530	23349	20623
531	23395	20580
532	23437	20535
533	23490	20499
534	23541	20461
535	23586	20418
536	23631	20375
537	23674	20329
538	23718	20286
539	23761	20241
540	23806	20197
541	23850	20154
542	23895	20111
543	23937	20065
544	23980	20020
545	24025	19977
546	24067	19931
547	24113	19889
548	24155	19843
549	24197	19798
550	24241	19754
551	24283	19708
552	24350	19683
553	24401	19644
554	24443	19598
555	24486	19553
556	24530	19509
557	24574	19465
558	24618	19421
559	24662	19377
560	24705	19332
561	24750	19289
562	24793	19245
563	24838	19201
564	24880	19156
565	24925	19112
566	24967	19066
567	25009	19020
568	25052	18976
569	25095	18931
570	25135	18884
571	25190	18848
572	25238	18807
573	25279	18761
574	25323	18717
575	25369	18674
576	25412	18629
577	25456	18585
578	25498	18540
579	25541	18495
580	25586	18452
581	25627	18405
582	25670	18361
583	25713	18316
584	25754	18270
585	25797	18225
586	25840	18180
587	25882	18135
588	25924	18090
589	25968	18045
590	26023	18009
591	26071	17968
592	26115	17924
593	26159	17879
594	26202	17835
595	26244	17790
596	26284	17743
597	26326	17697
598	26371	17654
599	26415	17610
600	26458	17565
601	26500	17520
602	26541	17473
603	26585	17429
604	26626	17384
605	26668	17339
606	26711	17294
607	26752	17248
608	26793	17202
609	26838	17159
610	26888	17118
611	26932	17074
612	26971	17027
613	27014	16983
614	27058	16939
615	27101	16894
616	27144	16850
617	27186	16804
618	27229	16759
619	27271	16714
620	27313	16669
621	27358	16626
622	27403	16583
623	27446	16538
624	27491	16494
625	27534	16450
626	27577	16405
627	27620	16361
628	27679	16325
629	27726	16283
630	27767	16238
631	27811	16194
632	27855	16150
633	27897	16104
634	27941	16060
635	27984	16016
636	28025	15970
637	28066	15925
638	28109	15880
639	28150	15834
640	28193	15789
641	28234	15744
642	28279	15701
643	28321	15655
644	28364	15611
645	28411	15568
646	28454	15524
647	28508	15486
648	28567	15450
649	28610	15405
650	28654	15361
651	28696	15316
652	28740	15272
653	28783	15227
654	28824	15182
655	28867	15138
656	28909	15092
657	28953	15048
658	28995	15003
659	29040	14960
660	29083	14915
661	29135	14875
662	29198	14841
663	29239	14796
664	29284	14752
665	29326	14707
666	29383	14669
667	29447	14635
668	29496	14593
669	29545	14552
670	29588	14507
671	29631	14462
672	29676	14419
673	29720	14375
674	29760	14329
675	29805	14285
676	29844	14238
677	29886	14193
678	29928	14148
679	29971	14104
680	30013	14059
681	30055	14013
682	30098	13969
683	30142	13925
684	30184	13880
685	30239	13841
686	30291	13800
687	30329	13754
688	30369	13708
689	30415	13665
690	30460	13621
691	30501	13575
692	30545	13531
693	30588	13487
694	30631	13442
695	30674	13397
696	30717	13353
697	30761	13309
698	30805	13265
699	30848	13220
700	30890	13175
701	30928	13129
702	30970	13084
703	31012	13039
704	31061	12997
705	31111	12955
706	31156	12911
707	31199	12867
708	31241	12822
709	31285	12778
710	31329	12734
711	31373	12690
712	31418	12646
713	31462	12602
714	31504	12557
715	31548	12513
716	31592	12469
717	31636	12425
718	31679	12381
719	31724	12337
720	31773	12295
721	31819	12251
722	31860	12206
723	31914	12166
724	31964	12124
725	32005	12079
726	32048	12034
727	32092	11990
728	32135	11945
729	32175	11900
730	32219	11856
731	32263	11812
732	32307	11768
733	32351	11724
734	32395	11680
735	32439	11635
736	32483	11591
737	32525	11546
738	32567	11502
739	32613	11458
740	32657	11414
741	32701	11370
742	32761	11331
743	32811	11290
744	32853	11245
745	32897	11200
746	32940	11156
747	32981	11111
748	33024	11067
749	33066	11022
750	33110	10978
751	33153	10933
752	33196	10889
753	33241	10845
754	33285	10801
755	33328	10756
756	33372	10712
757	33416	10668
758	33461	10624
759	33507	10581
760	33549	10536
761	33604	10495
762	33655	10453
763	33696	10408
764	33741	10365
765	33786	10321
766	33829	10276
767	33871	10232
768	33917	10188
769	33960	10144
770	34001	10098
771	34044	10054
772	34084	10009
773	34127	9964
774	34171	9920
775	34213	9876
776	34257	9831
777	34298	9787
778	34341	9742
779	34384	9698
780	34439	9657
781	34503	9618
782	34548	9574
783	34591	9530
784	34636	9486
785	34679	9442
786	34720	9397
787	34762	9352
788	34806	9308
789	34852	9264
790	34895	9220
791	34937	9175
792	34980	9130
793	35021	9086
794	35063	9041
795	35107	8997
796	35150	8953
797	35193	8908
798	35236	8864
799	35290	8822
800	35340	8779
801	35382	8735
802	35427	8691
803	35470	8647
804	35515	8603
805	35566	8560
806	35609	8516
807	35653	8472
808	35697	8427
809	35740	8383
810	35783	8339
811	35829	8295
812	35873	8251
813	35916	8206
814	35958	8162
815	36001	8117
816	36045	8073
817	36088	8029
818	36144	7987
819	36195	7945
820	36239	7901
821	36276	7855
822	36319	7811
823	36361	7766
824	36405	7722
825	36447	7677
826	36491	7633
827	36537	7589
828	36582	7545
829	36626	7501
830	36668	7457
831	36709	7412
832	36753	7368
833	36796	7324
834	36841	7280
835	36884	7235
836	36927	7191
837	36975	7147
838	37034	7106
839	37078	7062
840	37121	7018
841	37165	6974
842	37209	6929
843	37250	6885
844	37293	6840
845	37337	6796
846	37382	6752
847	37425	6708
848	37467	6663
849	37510	6619
850	37555	6575
851	37599	6531
852	37642	6487
853	37685	6442
854	37728	6398
855	37768	6353
856	37828	6312
857	37879	6269
858	37922	6224
859	37966	6180
860	38006	6135
861	38049	6091
862	38091	6047
863	38134	6002
864	38177	5958
865	38221	5914
866	38265	5870
867	38308	5825
868	38350	5781
869	38394	5737
870	38435	5692
871	38481	5648
872	38525	5604
873	38569	5560
874	38613	5516
875	38673	5474
876	38723	5431
877	38764	5386
878	38806	5341
879	38850	5297
880	38893	5253
881	38934	5208
882	38975	5164
883	39018	5120
884	39066	5076
885	39109	5032
886	39157	4988
887	39201	4944
888	39252	4901
889	39295	4856
890	39339	4812
891	39384	4768
892	39427	4724
893	39470	4680
894	39530	4637
895	39579	4594
896	39625	4550
897	39665	4505
898	39709	4461
899	39753	4417
900	39795	4372
901	39838	4328
902	39880	4283
903	39925	4239
904	39968	4195
905	40011	4151
906	40054	4107
907	40095	4062
908	40138	4018
909	40181	3973
910	40224	3929
911	40269	3885
912	40312	3841
913	40359	3797
914	40414	3754
915	40460	3710
916	40508	3666
917	40557	3622
918	40602	3578
919	40644	3534
920	40686	3489
921	40730	3445
922	40773	3401
923	40815	3357
924	40857	3312
925	40899	3268
926	40942	3224
927	40983	3179
928	41026	3135
929	41069	3091
930	41112	3046
931	41157	3002
932	41200	2958
933	41249	2914
934	41294	2870
935	41336	2826
936	41380	2782
937	41423	2738
938	41468	2693
939	41512	2649
940	41554	2605
941	41597	2561
942	41637	2516
943	41681	2472
944	41725	2428
945	41769	2384
946	41813	2340
947	41858	2296
948	41901	2251
949	41944	2207
950	41986	2163
951	42034	2119
952	42094	2075
953	42136	2031
954	42181	1987
955	42224	1943
956	42268	1899
957	42327	1855
958	42382	1811
959	42427	1767
960	42472	1723
961	42525	1679
962	42569	1635
963	42612	1591
964	42657	1547
965	42702	1502
966	42747	1458
967	42790	1414
968	42833	1370
969	42875	1326
970	42918	1281
971	42979	1238
972	43023	1193
973	43067	1149
974	43110	1105
975	43154	1061
976	43199	1016
977	43243	972
978	43286	928
979	43330	884
980	43375	840
981	43420	795
982	43465	751
983	43509	707
984	43554	663
985	43614	619
986	43657	575
987	43698	530
988	43742	486
989	43791	442
990	43850	398
991	43895	353
992	43939	309
993	43980	265
994	44022	221
995	44064	176
996	44106	132
997	44150	88
998	44193	44
999	44236	0
