iter	RMSE
130	2369396.942
131	2365994.66
132	2362684.344
133	2360711.492
134	2360048.028
135	2358321.847
136	2357142.304
137	2352182.703
138	2350912.274
139	2348923.197
140	2346391.69
141	2343653.234
142	2341566.302
143	2337744.787
144	2334211.16
145	2333880.074
146	2330129.205
147	2326335.981
148	2322082.71
149	2321218.725
150	2318759.972
151	2315031.052
152	2313458.206
153	2312612.677
154	2311939.753
155	2310136.795
156	2307311.633
157	2305154.817
158	2303204.768
159	2303075.274
160	2299437.835
161	2298011.932
162	2296278.514
163	2295389.267
164	2293558.155
165	2290707.947
166	2288701.503
167	2288577.919
168	2285387.895
169	2283371.598
170	2283258.736
171	2281253.314
172	2280147.442
173	2278085.911
174	2276467.194
175	2274606.734
176	2270178.52
177	2268051.153
178	2267952.37
179	2263366.162
180	2260743.733
181	2258092.571
182	2256774.051
183	2255199.25
184	2255094.396
185	2253900.307
186	2253809.293
187	2252140.207
188	2249680.39
189	2247715.004
190	2247505.848
191	2245898.419
192	2245005.56
193	2242894.539
194	2239773.033
195	2237831.34
196	2237271.29
197	2237180.602
198	2235431.444
199	2233729.619
200	2231702.987
201	2231613.695
202	2229705.257
203	2229611.842
204	2228041.663
205	2226646.253
206	2224305.147
207	2221801.595
208	2219859.665
209	2219007.925
210	2217881.151
211	2216071.893
212	2214656.881
213	2213619.367
214	2210819.015
215	2210731.015
216	2209006.227
217	2207307.569
218	2206501.046
219	2204582.516
220	2203434.803
221	2202083.405
222	2200604.517
223	2198111.046
224	2198038.217
225	2196824.694
226	2194484.611
227	2193329.222
228	2191553.523
229	2190221.853
230	2189623.085
231	2187080.939
232	2186733.242
233	2184801.336
234	2183745.954
235	2183157.464
236	2181621.035
237	2179527.828
238	2178760.593
239	2177870.292
240	2176856.444
241	2174638.911
242	2172719.174
243	2171036.984
244	2169770.491
245	2166929.726
246	2164921.177
247	2164063.65
248	2162032.662
249	2161094.261
250	2161019.587
251	2158954.058
252	2157324.348
253	2157253.687
254	2156426.56
255	2155471.318
256	2154506.696
257	2153033.117
258	2152236.308
259	2150959.74
260	2148909.855
261	2147890.79
262	2146654.067
263	2144814.606
264	2144736.109
265	2142557.912
266	2141504.179
267	2139335.181
268	2137429.141
269	2135129.543
270	2133181.135
271	2132329.422
272	2131346.746
273	2130204.63
274	2129313.956
275	2128145.955
276	2128073.766
277	2126627.358
278	2125954.311
279	2124071.518
280	2122340.347
281	2121535.787
282	2120301.925
283	2119646.187
284	2117473.521
285	2116193.46
286	2116126.873
287	2115328.547
288	2113801.101
289	2112442.251
290	2110163.179
291	2108958.808
292	2107625.479
293	2105899.537
294	2105843.785
295	2104512.556
296	2104459.388
297	2103256.583
298	2102533.182
299	2101481.067
300	2099840.176
301	2098421.467
302	2097667.308
303	2095792.812
304	2094404.064
305	2093084.768
306	2092372.373
307	2090819.484
308	2089218.131
309	2087786.885
310	2086852.335
311	2084899.341
312	2083430.918
313	2081803.642
314	2080607.829
315	2078906.55
316	2077074.381
317	2077029.309
318	2075301.287
319	2074007.085
320	2072164.529
321	2070769.886
322	2069047.003
323	2067596.02
324	2067353.083
325	2066276.192
326	2065101.243
327	2064415.651
328	2062837.757
329	2061757.565
330	2060844.191
331	2059555.877
332	2058753.478
333	2058302.415
334	2057491.615
335	2056131.069
336	2054836.123
337	2053208.498
338	2052017.179
339	2051018.621
340	2049858.273
341	2048668.821
342	2047406.821
343	2046598.668
344	2045648.143
345	2045597.247
346	2044310.226
347	2043425.539
348	2043001.203
349	2042486.477
350	2041547.548
351	2040683.41
352	2038793.625
353	2037751.914
354	2036781.088
355	2035292.622
356	2035251.866
357	2034036.681
358	2033572.172
359	2032735.828
360	2031243.208
361	2030068.058
362	2029199.463
363	2028753.733
364	2027826.369
365	2026998.962
366	2025419.131
367	2024801.68
368	2023450.974
369	2021946.969
370	2020704.098
371	2019811.646
372	2019094.129
373	2017947.246
374	2016866.915
375	2015688.751
376	2015647.22
377	2014257.107
378	2013605.208
379	2012784.954
380	2011933.64
381	2010940.428
382	2010349.526
383	2009399.782
384	2008721.003
385	2008393.365
386	2007365.594
387	2006395.14
388	2006084.486
389	2004970.327
390	2003902.825
391	2003873.704
392	2002784.06
393	2001917.87
394	1999977.463
395	1998965.746
396	1998246.022
397	1997289.628
398	1995998.142
399	1994815.736
400	1994454.432
401	1993571.831
402	1992074.246
403	1991142.819
404	1990327.007
405	1989235.932
406	1988397.917
407	1987408.994
408	1986131.794
409	1984973.178
410	1984942.728
411	1984346.474
412	1984312.123
413	1983562.944
414	1982382.081
415	1981677.021
416	1980137.614
417	1979494.921
418	1978909.172
419	1977557.824
420	1977342.32
421	1976134.978
422	1975317.346
423	1974418.348
424	1973146.206
425	1972767.823
426	1971880.798
427	1971316.387
428	1970461.954
429	1969516.364
430	1968549.154
431	1967088.984
432	1966067.719
433	1965491.171
434	1963994.745
435	1963777.053
436	1962646.435
437	1962031.13
438	1961668.241
439	1960909.523
440	1959938.491
441	1959387.832
442	1958559.561
443	1957741.318
444	1957570.93
445	1956874.714
446	1956848.174
447	1956256.166
448	1956019.031
449	1954303.436
450	1953154.675
451	1952563.83
452	1951451.842
453	1950376.663
454	1949874.553
455	1949842.582
456	1948137.807
457	1948105.115
458	1946982.513
459	1946484.423
460	1945489.638
461	1944903.236
462	1944357.511
463	1943666.147
464	1942852.6
465	1941632.791
466	1941137.777
467	1940472.819
468	1939870.903
469	1939104.203
470	1938325.404
471	1937468.206
472	1936710.723
473	1936350.523
474	1935996.348
475	1935304.654
476	1934921.007
477	1934101.044
478	1933030.183
479	1932320.154
480	1931139.509
481	1930547.006
482	1929658.841
483	1929015.843
484	1928246.714
485	1927590.263
486	1926873.598
487	1926211.705
488	1925566.356
489	1924301.426
490	1922996.591
491	1922500.422
492	1921630.278
493	1920914.75
494	1920544.271
495	1919993.902
496	1919269.047
497	1918534.567
498	1917604.992
499	1916633.607
500	1915645.501
501	1915473.604
502	1914692.017
503	1913609.134
504	1912624.687
505	1911586.346
506	1910803.244
507	1910297.394
508	1909369.995
509	1908987.244
510	1908623.75
511	1907975.003
512	1907016.846
513	1906652.78
514	1905808.309
515	1904739.316
516	1904225.021
517	1903607.654
518	1902567.553
519	1901946.791
520	1901439.089
521	1900910.639
522	1899507.145
523	1898671.451
524	1898127.85
525	1897347.179
526	1896691.284
527	1895655.627
528	1894982.15
529	1893897.039
530	1893217.829
531	1892451.408
532	1891799.221
533	1890508.15
534	1889778.49
535	1889140.212
536	1888458.614
537	1887767.82
538	1887334.702
539	1886916.178
540	1886043.384
541	1885104.631
542	1884100.134
543	1883413.871
544	1882383.384
545	1881687.747
546	1880892.346
547	1880514.187
548	1879962.937
549	1879398.147
550	1878577.577
551	1877877.566
552	1877067.178
553	1875851.035
554	1875383.176
555	1874830.709
556	1874075.53
557	1873901.899
558	1873060.653
559	1872676.43
560	1871878.117
561	1871344.723
562	1871017.725
563	1870404.345
564	1870007.607
565	1869028.618
566	1868790.835
567	1867825.74
568	1867132.389
569	1865830.53
570	1864694.807
571	1863910.532
572	1863138.368
573	1862998.557
574	1862266.984
575	1861682.374
576	1861608.464
577	1861026.117
578	1860606.757
579	1860049.009
580	1859592.186
581	1858213.099
582	1857452.853
583	1856564.59
584	1855951.156
585	1855645.279
586	1855123.16
587	1854186.978
588	1853541.939
589	1852836.431
590	1851641.065
591	1850845.116
592	1850249.354
593	1849588.745
594	1848773.973
595	1848391.244
596	1847858.689
597	1847281.649
598	1846662.913
599	1845746.753
600	1845336.294
601	1844724.773
602	1844327.519
603	1844077.456
604	1843502.372
605	1842486.004
606	1841953.501
607	1840950.593
608	1840403.925
609	1839584.327
610	1839130.165
611	1838546.39
612	1837641.905
613	1837621.683
614	1836925.505
615	1836285.821
616	1835499.573
617	1834857.417
618	1834129.676
619	1833433.836
620	1832742.839
621	1831998.829
622	1831326.141
623	1830803.552
624	1829853.427
625	1828631.007
626	1828157.489
627	1827133.684
628	1826682.503
629	1825971.313
630	1825420.131
631	1824783.072
632	1824300.519
633	1823782.5
634	1823030.472
635	1822294.046
636	1821481.43
637	1820806.496
638	1820044.124
639	1819567.396
640	1819210.133
641	1818463.041
642	1817575.328
643	1816941.869
644	1816297.734
645	1815797.719
646	1814885.986
647	1814330.134
648	1813524.298
649	1813283.948
650	1812556.504
651	1812093.854
652	1811031.114
653	1810778.972
654	1810537.015
655	1810154.734
656	1809445.267
657	1809152.257
658	1808489.12
659	1807813.101
660	1807207.12
661	1806933.276
662	1806285.089
663	1805942.757
664	1805486.473
665	1804775.667
666	1804154.077
667	1803938.314
668	1803366.607
669	1802967.391
670	1802477.93
671	1801873.327
672	1801136.797
673	1800527.438
674	1799910.822
675	1799822.254
676	1799156.271
677	1798760.98
678	1798706.284
679	1798603.291
680	1798243.039
681	1797519.658
682	1796865.423
683	1796562.859
684	1796370.053
685	1795792.081
686	1795072.507
687	1794245.207
688	1793750.113
689	1792795.33
690	1792269.269
691	1791820.909
692	1790922.163
693	1790148.962
694	1789301.539
695	1788892.539
696	1788411.753
697	1788058.261
698	1787500.092
699	1787095.447
700	1786102.4
701	1785387.507
702	1784753.028
703	1784549.544
704	1784167.915
705	1783794.235
706	1783020.402
707	1782369.617
708	1781553.427
709	1780648.369
710	1779971.067
711	1779437.859
712	1778629.847
713	1777598.78
714	1777149.111
715	1776408.994
716	1775786.475
717	1774571.114
718	1773992.605
719	1773405.208
720	1772982.571
721	1772592.908
722	1771829.723
723	1771366.676
724	1771048.309
725	1770791.086
726	1770406.954
727	1769821.995
728	1769222.853
729	1768682.055
730	1768029.88
731	1767363.283
732	1766644.009
733	1766013.454
734	1765271.559
735	1764954.799
736	1764408.123
737	1763874.498
738	1763256.155
739	1762681.736
740	1762041.889
741	1761371.374
742	1760750.269
743	1760501.722
744	1759746.39
745	1759198.918
746	1758696.302
747	1757901.081
748	1757350.457
749	1757060.915
750	1756569.783
751	1755900.522
752	1755189.01
753	1754246.825
754	1753629.334
755	1752997.571
756	1752507.106
757	1752146.253
758	1751394.021
759	1750933.423
760	1750624.397
761	1750221.008
762	1749577
763	1749116.435
764	1748181.808
765	1747601.399
766	1746900.503
767	1746604.059
768	1745894.361
769	1745747.034
770	1745420.994
771	1744888.71
772	1744064.265
773	1743330.356
774	1742963.28
775	1742433.511
776	1741665.963
777	1741024.528
778	1740372.421
779	1739899.377
780	1739049.857
781	1738230.888
782	1738003.992
783	1737546.507
784	1737237.404
785	1736698.449
786	1736172.941
787	1735564.376
788	1735076.912
789	1734924.792
790	1734532.066
791	1734405.223
792	1733923.623
793	1733629.61
794	1733255.193
795	1732965.87
796	1732468.253
797	1731995.135
798	1731538.433
799	1730891.478
800	1730358.418
801	1729939.788
802	1729284.109
803	1728661.441
804	1728621.815
805	1727871.486
806	1727610.282
807	1727379.163
808	1726585.491
809	1725755.412
810	1725475.313
811	1724816.209
812	1724526.205
813	1723990.062
814	1723208.945
815	1722874.097
816	1722159.921
817	1721766.892
818	1720904.281
819	1720522.425
820	1719933.872
821	1719217.813
822	1718787.689
823	1718637.922
824	1718162.813
825	1717589.253
826	1717196.01
827	1716592.974
828	1716144.107
829	1715436.024
830	1714656.141
831	1713964.429
832	1713680.291
833	1713319.165
834	1712219.381
835	1711901.555
836	1711357.745
837	1710920.693
838	1710160.331
839	1709757.948
840	1709439.499
841	1708901.737
842	1708118.934
843	1707532.777
844	1707118.361
845	1706550.33
846	1705841.77
847	1705183.498
848	1704963.819
849	1704504.711
850	1703911.461
851	1703449.634
852	1702939.292
853	1702698.883
854	1702088.978
855	1702024.907
856	1701623.38
857	1701082.384
858	1700688.804
859	1700507.331
860	1699721.161
861	1699297.229
862	1698498.787
863	1697971.536
864	1697551.98
865	1697186.958
866	1696126.11
867	1695440.468
868	1694372.157
869	1693912.453
870	1693457.748
871	1692670.066
872	1692105.132
873	1691590.511
874	1690944.459
875	1690351.364
876	1689749.633
877	1689311.22
878	1688427.3
879	1688048.139
880	1687823.03
881	1687342.984
882	1686782.296
883	1686080.945
884	1685510.702
885	1685208.037
886	1684989.266
887	1684564.879
888	1684065.272
889	1683142.381
890	1682639.505
891	1682036.459
892	1681377.791
893	1681140.099
894	1680156.538
895	1679762.19
896	1679235.123
897	1678691.663
898	1677985.594
899	1677477.769
900	1676642.411
901	1676192.334
902	1675830.377
903	1675584.04
904	1674811.4
905	1674267.77
906	1674015.441
907	1673821.967
908	1673225.969
909	1672665.492
910	1672047.948
911	1671368.659
912	1670794.895
913	1669843.757
914	1669144.705
915	1668723.891
916	1668359.386
917	1667513.415
918	1666946.932
919	1666392.998
920	1665731.859
921	1665400.394
922	1664731.235
923	1663884.351
924	1663353.705
925	1662510.614
926	1662056.223
927	1661703.242
928	1661490.734
929	1661117.357
930	1660494.004
931	1660114.268
932	1659787.365
933	1659252.756
934	1658941.03
935	1658325.381
936	1658076.357
937	1657697.943
938	1657440.535
939	1657002.381
940	1656894.627
941	1656399.538
942	1655995.443
943	1655538.473
944	1654650.397
945	1654070.655
946	1652964.809
947	1652687.485
948	1652090.676
949	1651914.869
950	1651343.312
951	1651173.261
952	1650819.224
953	1650490.18
954	1650107.355
955	1649869.863
956	1649379.207
957	1648683.699
958	1647992.014
959	1647684.277
960	1647315.908
961	1646684.769
962	1646091.768
963	1645443.417
964	1644775.128
965	1644515.886
966	1644171.803
967	1643477.111
968	1643207.09
969	1642847.944
970	1642093.004
971	1641685.708
972	1641288.263
973	1640467.703
974	1639688.926
975	1639647.856
976	1639179.7
977	1638743.83
978	1638092.056
979	1637594.683
980	1636861.489
981	1636310.615
982	1636210.723
983	1635834.787
984	1635123.902
985	1634516.741
986	1633975.431
987	1633206.797
988	1632899.864
989	1632714.915
990	1632378.029
991	1632020.819
992	1631545.111
993	1631162.137
994	1630607.696
995	1630040.882
996	1629482.874
997	1628671.997
998	1628272.603
999	1627820.934
