iter	Passed	Remaining
681	36407	16975
682	36455	16920
683	36512	16868
684	36578	16820
685	36623	16763
686	36670	16707
687	36720	16652
688	36778	16601
689	36825	16544
690	36871	16488
691	36922	16433
692	36984	16384
693	37029	16327
694	37077	16271
695	37139	16222
696	37202	16172
697	37247	16115
698	37294	16059
699	37343	16004
700	37403	15953
701	37449	15897
702	37497	15841
703	37545	15786
704	37597	15732
705	37648	15677
706	37695	15621
707	37747	15568
708	37801	15514
709	37848	15459
710	37896	15403
711	37947	15349
712	38018	15303
713	38067	15248
714	38114	15192
715	38166	15138
716	38225	15087
717	38273	15032
718	38320	14976
719	38383	14927
720	38444	14876
721	38490	14820
722	38536	14764
723	38601	14715
724	38660	14664
725	38709	14609
726	38755	14553
727	38827	14506
728	38894	14458
729	38941	14402
730	39003	14352
731	39065	14302
732	39127	14252
733	39177	14197
734	39224	14142
735	39279	14089
736	39349	14042
737	39394	13985
738	39443	13930
739	39498	13878
740	39563	13828
741	39613	13774
742	39661	13718
743	39719	13667
744	39780	13616
745	39826	13560
746	39871	13504
747	39922	13449
748	39980	13398
749	40031	13343
750	40092	13293
751	40172	13248
752	40232	13196
753	40280	13141
754	40327	13086
755	40388	13035
756	40445	12983
757	40492	12927
758	40540	12872
759	40613	12825
760	40674	12774
761	40720	12718
762	40768	12663
763	40824	12610
764	40877	12557
765	40925	12501
766	40971	12446
767	41035	12396
768	41101	12346
769	41154	12292
770	41210	12240
771	41261	12186
772	41315	12132
773	41361	12077
774	41411	12022
775	41465	11969
776	41528	11918
777	41582	11865
778	41636	11812
779	41713	11765
780	41780	11715
781	41829	11660
782	41875	11605
783	41927	11551
784	41994	11501
785	42044	11447
786	42091	11391
787	42145	11338
788	42210	11288
789	42255	11232
790	42301	11177
791	42348	11121
792	42415	11071
793	42459	11015
794	42506	10960
795	42556	10906
796	42616	10854
797	42665	10799
798	42713	10745
799	42774	10693
800	42830	10640
801	42879	10586
802	42926	10531
803	42987	10479
804	43049	10428
805	43096	10373
806	43143	10318
807	43207	10267
808	43267	10215
809	43316	10160
810	43363	10105
811	43422	10053
812	43485	10002
813	43533	9947
814	43583	9893
815	43639	9840
816	43704	9789
817	43751	9734
818	43798	9679
819	43856	9627
820	43918	9575
821	43965	9520
822	44012	9465
823	44074	9413
824	44133	9361
825	44179	9306
826	44225	9251
827	44281	9198
828	44334	9144
829	44380	9089
830	44427	9035
831	44492	8984
832	44550	8931
833	44595	8876
834	44642	8821
835	44703	8769
836	44768	8718
837	44815	8663
838	44863	8609
839	44928	8557
840	44991	8506
841	45037	8451
842	45085	8396
843	45140	8343
844	45205	8292
845	45250	8237
846	45296	8182
847	45358	8130
848	45417	8077
849	45463	8023
850	45514	7969
851	45577	7917
852	45629	7863
853	45676	7808
854	45722	7754
855	45778	7701
856	45842	7649
857	45889	7594
858	45936	7540
859	45994	7487
860	46055	7435
861	46104	7380
862	46152	7326
863	46215	7274
864	46275	7222
865	46321	7167
866	46371	7113
867	46432	7061
868	46494	7008
869	46539	6954
870	46587	6899
871	46647	6847
872	46709	6795
873	46756	6740
874	46803	6686
875	46879	6635
876	46940	6583
877	46987	6529
878	47036	6474
879	47096	6422
880	47156	6369
881	47202	6315
882	47250	6260
883	47315	6208
884	47375	6156
885	47421	6101
886	47468	6047
887	47529	5994
888	47589	5941
889	47638	5887
890	47684	5833
891	47746	5781
892	47805	5728
893	47853	5673
894	47905	5620
895	47963	5567
896	48022	5514
897	48068	5459
898	48118	5406
899	48177	5353
900	48241	5300
901	48288	5246
902	48336	5192
903	48390	5138
904	48443	5085
905	48493	5031
906	48542	4977
907	48599	4924
908	48661	4871
909	48711	4817
910	48759	4763
911	48817	4710
912	48878	4657
913	48928	4603
914	48976	4549
915	49036	4496
916	49090	4443
917	49139	4389
918	49188	4335
919	49251	4282
920	49309	4229
921	49359	4175
922	49409	4121
923	49483	4070
924	49543	4017
925	49592	3963
926	49637	3908
927	49712	3857
928	49772	3803
929	49820	3749
930	49867	3695
931	49915	3641
932	49977	3588
933	50024	3534
934	50070	3480
935	50135	3428
936	50194	3374
937	50242	3320
938	50286	3266
939	50346	3213
940	50410	3160
941	50457	3106
942	50501	3052
943	50568	2999
944	50631	2946
945	50677	2892
946	50723	2838
947	50787	2785
948	50842	2732
949	50890	2678
950	50938	2624
951	51004	2571
952	51061	2518
953	51109	2464
954	51159	2410
955	51211	2357
956	51265	2303
957	51313	2249
958	51361	2195
959	51419	2142
960	51478	2089
961	51529	2035
962	51577	1981
963	51637	1928
964	51697	1875
965	51743	1821
966	51790	1767
967	51852	1714
968	51914	1660
969	51961	1607
970	52010	1553
971	52071	1500
972	52131	1446
973	52180	1392
974	52227	1339
975	52288	1285
976	52348	1232
977	52402	1178
978	52450	1125
979	52504	1071
980	52565	1018
981	52612	964
982	52659	910
983	52721	857
984	52783	803
985	52831	750
986	52878	696
987	52941	643
988	53002	589
989	53049	535
990	53098	482
991	53158	428
992	53216	375
993	53264	321
994	53310	267
995	53370	214
996	53431	160
997	53479	107
998	53527	53
999	53597	0
