iter	RMSE
239	2179136.52
240	2177394.068
241	2174896.02
242	2172849.071
243	2171139.306
244	2170071.225
245	2168770.247
246	2167881.122
247	2166464.233
248	2164074.76
249	2162085.583
250	2160820.413
251	2159772.226
252	2159061.994
253	2157097.531
254	2155784.45
255	2154407.682
256	2152618.434
257	2152532.536
258	2151173.419
259	2149717.36
260	2148431.237
261	2146614.901
262	2144549.682
263	2143343.971
264	2141231.583
265	2139184.952
266	2136956.29
267	2135143.483
268	2133839.298
269	2131675.477
270	2129798.968
271	2129017.636
272	2127817.78
273	2127015.623
274	2126938.941
275	2125214.113
276	2123831.514
277	2123368.707
278	2122206.429
279	2121523.409
280	2121450.337
281	2119807.649
282	2119029.661
283	2118329.716
284	2116722.306
285	2115679.732
286	2114178.163
287	2112513.07
288	2112421.751
289	2111263.098
290	2111203.62
291	2109692.385
292	2108538.535
293	2105887.018
294	2104605.036
295	2103813.224
296	2103074.68
297	2101343.248
298	2101287.797
299	2100248.965
300	2099000.822
301	2097843.165
302	2096939.699
303	2096141.764
304	2094829.24
305	2092567.778
306	2091442.015
307	2090511.376
308	2088640.635
309	2087571.362
310	2085691.704
311	2084239.431
312	2083343.813
313	2082388.523
314	2081833.029
315	2080686.122
316	2078895.626
317	2078513.291
318	2077666.636
319	2077104.264
320	2074812.144
321	2072971.58
322	2071163.282
323	2071104.208
324	2070175.376
325	2069221.007
326	2068490.488
327	2067716.917
328	2067383.908
329	2066551.983
330	2065819.402
331	2064642.331
332	2063886.331
333	2063310.271
334	2062507.964
335	2060860.704
336	2060804.815
337	2059570.402
338	2058685.151
339	2056867.8
340	2056324.33
341	2054704.599
342	2053502.463
343	2051935.886
344	2051240.922
345	2051097.054
346	2050970.103
347	2049710.066
348	2048553.067
349	2048266.233
350	2047926.992
351	2046869.159
352	2046601.145
353	2046373.359
354	2045370.147
355	2044568.784
356	2043009.946
357	2040979.827
358	2040004.468
359	2039180.171
360	2038020.998
361	2037282.793
362	2037142.248
363	2035928.187
364	2035554.799
365	2034695.981
366	2033219.254
367	2032406.011
368	2031680.444
369	2030001.498
370	2028900.558
371	2027484.794
372	2026810.681
373	2026077.096
374	2025021.274
375	2024914.091
376	2024857.88
377	2024375.162
378	2023661.532
379	2022570.146
380	2022517.543
381	2021529.626
382	2020526.5
383	2019247.411
384	2018406.483
385	2016240.391
386	2015399.992
387	2014542.508
388	2013491.794
389	2012277.083
390	2011851.474
391	2011187.861
392	2009722.123
393	2008975.42
394	2008930.82
395	2008245.262
396	2008207.68
397	2007448.853
398	2006591.326
399	2005621.889
400	2004264.02
401	2003438.139
402	2002194.044
403	2001579.834
404	2000810.369
405	1999948.763
406	1999391.818
407	1999351.824
408	1998225.828
409	1997412.28
410	1996057.007
411	1994415.22
412	1993681.75
413	1992951.731
414	1992165.181
415	1991521.229
416	1990925.087
417	1989490.519
418	1988486.724
419	1987740.865
420	1987236.4
421	1986551.566
422	1984998.248
423	1984085.52
424	1983541.853
425	1981967.819
426	1981336.326
427	1981278.577
428	1979955.16
429	1979225.402
430	1977177.481
431	1976122.491
432	1975516.055
433	1974580.094
434	1973326.959
435	1972412.721
436	1971205.328
437	1970636.413
438	1969507.638
439	1968944.555
440	1968019.621
441	1967578.776
442	1967058.292
443	1965989.582
444	1965793.772
445	1964811.311
446	1964263.911
447	1963969.967
448	1963256.918
449	1962591.58
450	1961545.381
451	1960857.168
452	1960778.609
453	1959635.294
454	1958462.489
455	1957494.875
456	1956011.791
457	1954981.087
458	1953977.715
459	1953404.656
460	1952106.126
461	1951598.093
462	1951293.493
463	1950669.852
464	1948695.739
465	1947425.875
466	1947026.342
467	1946686.302
468	1945135.509
469	1944329.269
470	1943692.232
471	1942963.179
472	1942585.201
473	1942037.151
474	1940986.485
475	1940229.729
476	1939306.49
477	1937668.257
478	1937475.121
479	1937439.595
480	1936766.258
481	1936038.491
482	1935993.758
483	1935640.734
484	1934776.773
485	1933421.303
486	1932810.318
487	1931779.312
488	1930587.602
489	1929751.638
490	1928675.418
491	1927955.519
492	1926809.646
493	1926216.713
494	1924969.564
495	1923956.702
496	1923656.703
497	1922783.283
498	1922253.02
499	1921672.709
500	1920760.669
501	1919856.47
502	1919023.127
503	1918100.699
504	1917276.208
505	1917017.62
506	1916398.443
507	1915555.224
508	1914606.352
509	1914023.2
510	1912779.028
511	1912412.372
512	1911573.945
513	1911167.981
514	1909881.899
515	1909376.39
516	1908617.397
517	1907932.795
518	1906331.93
519	1906131.718
520	1904954.795
521	1904919.199
522	1904019.949
523	1902734.859
524	1901574.272
525	1900930.837
526	1900769.69
527	1899689.221
528	1898494.988
529	1897329.53
530	1896812.063
531	1896273.142
532	1895718.54
533	1894670.375
534	1894378.481
535	1893751.221
536	1893153.995
537	1892518.478
538	1891339.171
539	1891049.505
540	1890580.079
541	1889977.338
542	1889944.212
543	1889639.329
544	1889046.469
545	1889006.982
546	1888960.581
547	1888448.706
548	1887767.412
549	1887033.607
550	1886277.536
551	1885456.249
552	1885309.365
553	1884894.991
554	1884113.852
555	1883248.771
556	1882600.68
557	1881658.129
558	1881152.654
559	1880784.134
560	1879912.006
561	1879492.035
562	1878796.365
563	1877665.5
564	1877308.527
565	1876045.277
566	1875973.714
567	1875431.463
568	1874737.325
569	1873962.973
570	1873541.457
571	1872380.802
572	1871454.754
573	1870691.683
574	1869995.468
575	1869740.797
576	1869408.149
577	1868732.8
578	1867691.945
579	1866494.315
580	1866057.748
581	1864973.248
582	1864185.463
583	1863516.991
584	1863159.586
585	1862331.063
586	1861576.486
587	1861071.339
588	1859984.807
589	1859656.917
590	1859003.057
591	1858412.854
592	1857404.746
593	1856962.708
594	1856466.104
595	1855800.895
596	1855271.17
597	1853756.242
598	1853713.216
599	1853002.313
600	1852370.807
601	1851885.44
602	1850782.513
603	1849927.725
604	1849309.503
605	1849268.137
606	1848814.195
607	1848140.656
608	1847650.299
609	1847134.517
610	1846180.52
611	1845471.33
612	1844921.662
613	1844271.465
614	1843844.761
615	1842926.201
616	1842188.756
617	1841910.078
618	1841321.642
619	1840564.057
620	1840098.136
621	1838680.795
622	1838413.325
623	1837596.6
624	1837039.995
625	1836502.616
626	1835775.587
627	1835310.802
628	1834810.53
629	1833958.215
630	1833031.792
631	1832205.072
632	1831459.592
633	1830962.287
634	1830704.211
635	1830359.267
636	1829636.858
637	1829506.306
638	1828120.449
639	1827899.095
640	1827037.116
641	1826631.104
642	1825739.674
643	1825137.364
644	1824444.41
645	1823471.388
646	1822973.439
647	1822585.608
648	1822230.464
649	1821576.4
650	1820497.054
651	1819667.226
652	1818866.861
653	1817874.475
654	1817307.497
655	1816592.841
656	1816044.026
657	1815252.774
658	1814472.621
659	1814264.383
660	1813848.356
661	1813250.431
662	1812643.942
663	1811467.165
664	1810675.013
665	1810131.99
666	1809610.529
667	1809008.385
668	1808058.75
669	1807859.783
670	1807537.285
671	1806611.577
672	1806084.227
673	1805235.661
674	1804418.969
675	1803333.388
676	1802724.137
677	1802277.154
678	1801577.846
679	1800813.297
680	1800396.405
681	1799886.077
682	1799642.33
683	1799405.017
684	1799145.469
685	1798390.756
686	1797510.947
687	1797072.853
688	1796746.211
689	1795500.241
690	1794673.164
691	1794039.064
692	1793610.381
693	1792969.889
694	1792065.826
695	1791394.223
696	1790811.269
697	1790556.291
698	1789984.395
699	1789168.228
700	1788499.601
701	1788079.302
702	1787285.741
703	1786848.478
704	1786409.861
705	1785780.848
706	1785379.078
707	1785191.452
708	1784571.222
709	1784176.133
710	1783192.967
711	1781971.604
712	1781399.657
713	1781089.038
714	1780521.013
715	1779789.67
716	1779373.479
717	1778625.525
718	1777997.362
719	1777712.837
720	1777223.596
721	1777071.152
722	1776523.431
723	1775835.509
724	1775361.271
725	1774920.471
726	1773705.897
727	1773402.498
728	1772763.466
729	1772272.576
730	1771658.307
731	1771152.503
732	1770644.549
733	1770304.897
734	1769778.586
735	1769156.598
736	1768672.069
737	1768050.897
738	1767612.451
739	1767378.205
740	1766825.216
741	1766271.835
742	1766178.196
743	1765686.092
744	1765089.072
745	1764293.116
746	1763508.087
747	1763365.384
748	1762045.65
749	1761731.093
750	1761322.311
751	1760452.003
752	1759829.256
753	1759118.491
754	1758433.286
755	1758206.719
756	1758126.022
757	1757707.252
758	1757600.515
759	1757304.559
760	1756708.718
761	1756289.441
762	1756065.538
763	1755833.535
764	1755207.557
765	1754814.276
766	1754387.569
767	1753597.519
768	1752827.443
769	1752235.053
770	1751728.257
771	1751218.936
772	1750171.525
773	1749180.248
774	1748684.74
775	1747850.246
776	1747364.211
777	1746605.145
778	1746411.9
779	1746039.368
780	1745798.587
781	1745444.078
782	1744860.296
783	1744205.862
784	1743577.452
785	1743035.327
786	1742479.645
787	1741855.335
788	1741244.755
789	1740412.489
790	1739807.299
791	1739164.484
792	1738965.126
793	1738143.071
794	1737870.854
795	1737321.128
796	1736866.333
797	1736398.267
798	1736200.928
799	1735855.455
800	1734990.544
801	1734872.601
802	1734367.487
803	1733885.057
804	1733767.616
805	1733281.222
806	1732562.426
807	1731897.904
808	1731459.761
809	1730332.721
810	1729834.672
811	1729688.749
812	1729373.056
813	1728905.109
814	1728190.518
815	1727456.017
816	1726853.339
817	1726502.639
818	1726093.378
819	1725686.366
820	1725210.423
821	1724727.691
822	1724295.833
823	1723732.32
824	1723678.786
825	1723146.849
826	1722646.051
827	1722011.451
828	1721423.098
829	1720766.715
830	1720192.031
831	1719317.186
832	1718883.317
833	1718258.924
834	1717469.201
835	1716883.679
836	1716589.973
837	1715915.078
838	1715640.164
839	1715126.704
840	1714711.683
841	1714294.195
842	1714148.059
843	1713787.342
844	1713719.941
845	1713165.084
846	1712794.242
847	1712513.776
848	1712146.507
849	1711658.871
850	1711022.097
851	1710797.415
852	1710368.835
853	1709766.967
854	1709183.882
855	1708372.442
856	1707848.672
857	1707489.956
858	1707240.075
859	1706458.077
860	1706213.852
861	1706149.049
862	1705817.599
863	1705390.07
864	1705111.163
865	1704609.153
866	1704048.706
867	1703666.958
868	1703113.204
869	1702603.063
870	1701883.356
871	1701251.338
872	1700954.27
873	1700486.602
874	1699857.824
875	1699186.993
876	1698502.351
877	1698385.031
878	1698187.272
879	1697776.321
880	1697367.028
881	1696535.532
882	1696328.917
883	1695988.824
884	1695530.051
885	1695380.814
886	1694629.03
887	1694349.197
888	1694232.608
889	1693532.411
890	1693367.842
891	1692737.88
892	1692187.231
893	1691661.732
894	1691261.029
895	1690700.888
896	1690071.02
897	1689595.596
898	1689189.024
899	1688781.249
900	1688233.009
901	1687930.209
902	1687117.966
903	1686649.287
904	1686562.508
905	1686059.434
906	1685796.478
907	1685582.852
908	1684939.017
909	1684774.053
910	1684339.741
911	1684090.428
912	1683468.335
913	1682895.338
914	1682325.19
915	1681799.576
916	1680782.718
917	1680339.192
918	1680171.711
919	1679731.7
920	1679119.082
921	1678973.601
922	1678334.495
923	1677727.921
924	1677362.419
925	1677119.872
926	1676892.535
927	1676123.084
928	1675766.356
929	1675338.207
930	1674837.356
931	1674206.151
932	1673733.473
933	1672981.243
934	1672327.24
935	1671669.683
936	1670997.176
937	1670501.694
938	1669822.833
939	1669744.386
940	1669310.731
941	1668804.897
942	1668177.938
943	1667566.13
944	1666910.506
945	1666724.984
946	1666323.558
947	1665584.455
948	1664876.222
949	1664547.574
950	1663544.984
951	1663130.159
952	1662707.327
953	1662353.69
954	1661833.133
955	1661434.894
956	1660828.16
957	1660111.761
958	1659747.706
959	1659568.208
960	1659265.876
961	1658900.171
962	1658412.808
963	1657872.522
964	1657380.917
965	1656865.001
966	1656446.633
967	1655867.116
968	1655372.783
969	1654901.693
970	1654491.696
971	1653983.832
972	1653599.964
973	1652971.271
974	1652689.226
975	1652106.465
976	1651831.929
977	1651392.729
978	1650540.172
979	1650027.569
980	1649432.725
981	1649024.609
982	1648487.526
983	1648281.609
984	1648086.539
985	1647471.798
986	1647171.268
987	1646562.453
988	1646058.7
989	1645768.869
990	1645596.541
991	1645008.517
992	1644396.281
993	1643873.775
994	1643439.217
995	1642700.675
996	1642364.417
997	1641443.107
998	1640813.366
999	1640339.114
