iter	RMSE
384	2006354.518
385	2005672.959
386	2005207.68
387	2003578.95
388	2002045.31
389	2001512.316
390	1999333.88
391	1998543.864
392	1997759.319
393	1997084.02
394	1996144.201
395	1995667.647
396	1994431.826
397	1993943.19
398	1992787.981
399	1992271.359
400	1991440.472
401	1990799.85
402	1989882.031
403	1988762.05
404	1988039.76
405	1987989.85
406	1987031.508
407	1986429.502
408	1985924.667
409	1985776.645
410	1984185.596
411	1982948.372
412	1982132.001
413	1981034.546
414	1980405.453
415	1979853.894
416	1979153.814
417	1978058.577
418	1977256.529
419	1976188.41
420	1975220.137
421	1974887.443
422	1974809.702
423	1973527.162
424	1972507.461
425	1971699.727
426	1970912.775
427	1970396.989
428	1968738.793
429	1967875.85
430	1966686.019
431	1966049.961
432	1965336.621
433	1964746.715
434	1963848.08
435	1962842.172
436	1962079.877
437	1961104.679
438	1960651.165
439	1959356.234
440	1958678.529
441	1957904.709
442	1956717.904
443	1956522.57
444	1955438.415
445	1954567.622
446	1954161.038
447	1953360.825
448	1952974.107
449	1952145.725
450	1951255.804
451	1950146.828
452	1948982.789
453	1947933.414
454	1947004.41
455	1945773.307
456	1944764.72
457	1943588.952
458	1943195.8
459	1942406.526
460	1942352.805
461	1941560.314
462	1941172.276
463	1940391.743
464	1939296.927
465	1938261.59
466	1937341.08
467	1937094.694
468	1936338.537
469	1935666.928
470	1935233.855
471	1934310.161
472	1933297.403
473	1932158.534
474	1931211.637
475	1929954.643
476	1929623.112
477	1928825.411
478	1928043.874
479	1927602.266
480	1926402.322
481	1925639.068
482	1925609.159
483	1925057.824
484	1924230.512
485	1923347.558
486	1922400.452
487	1921976.934
488	1921251.316
489	1920590.772
490	1920209.151
491	1919289.821
492	1918899.953
493	1918234.212
494	1917772.402
495	1916756.842
496	1916455.811
497	1915642.427
498	1915228.491
499	1914197.464
500	1913450.908
501	1912838.472
502	1911411.387
503	1910414.153
504	1909621.293
505	1908821.543
506	1907590.715
507	1907326.268
508	1906755.675
509	1905689.815
510	1905299.872
511	1904517.771
512	1903538.781
513	1902443.169
514	1901777.984
515	1900804.394
516	1900226.69
517	1899653.588
518	1899025.94
519	1898464.198
520	1898001.684
521	1897281.086
522	1896409.161
523	1895835.556
524	1894798.523
525	1894160.856
526	1892991.527
527	1892219.923
528	1891852.209
529	1891274.586
530	1890692.126
531	1889695.466
532	1889140.418
533	1887967.877
534	1887453.384
535	1886489.887
536	1885694.948
537	1885397.169
538	1884533.852
539	1884220.549
540	1883204.88
541	1882583.174
542	1881905.521
543	1881362.843
544	1880244.249
545	1879488.055
546	1879146.047
547	1878584.491
548	1878195.388
549	1877703.607
550	1877088.649
551	1876444.563
552	1875478.481
553	1874591.439
554	1873799.073
555	1872794.067
556	1872379.073
557	1871838.92
558	1871195.342
559	1870383.113
560	1870001.064
561	1869223.469
562	1867900.511
563	1867441.131
564	1867064.824
565	1866770.667
566	1865863.886
567	1865224.951
568	1864703.163
569	1863706.304
570	1863012.96
571	1862296.232
572	1861666.767
573	1860864.491
574	1860413.568
575	1859711.309
576	1859012.143
577	1858730.02
578	1857485.139
579	1856671.02
580	1855942.212
581	1855249.369
582	1855006.257
583	1854966.013
584	1854738.807
585	1853990.836
586	1853179.968
587	1852597.833
588	1851590.959
589	1851174.976
590	1850212.543
591	1849380.766
592	1848492.324
593	1847680.945
594	1846575.252
595	1845924.852
596	1844835.815
597	1843883.352
598	1843011.74
599	1842451.17
600	1841878.801
601	1841340.718
602	1840819.916
603	1840440.412
604	1839769.183
605	1839004.723
606	1837942.187
607	1837404.445
608	1836786.771
609	1835876.75
610	1835308.037
611	1834712.187
612	1834078.711
613	1833313.159
614	1832711.02
615	1831646.961
616	1830838.724
617	1830221.088
618	1829602.282
619	1828720.843
620	1828400.989
621	1827660.851
622	1827371.422
623	1826687.026
624	1826647.166
625	1826158.499
626	1826134.886
627	1825354.353
628	1825227.313
629	1824945.83
630	1824236.623
631	1823409.093
632	1822794.273
633	1822315.329
634	1821900.301
635	1821472.223
636	1821009.005
637	1820223.276
638	1819685.181
639	1819219.649
640	1818457.267
641	1817625.283
642	1817603.522
643	1817041.548
644	1816501.165
645	1816331.591
646	1815830.377
647	1815067.791
648	1814686.867
649	1814242.902
650	1813287.712
651	1813258.316
652	1812700.88
653	1812090.541
654	1811554.367
655	1810827.513
656	1810214.379
657	1809540.357
658	1808511.412
659	1807841.969
660	1806944.148
661	1806241.798
662	1805471.187
663	1805274.343
664	1804613.106
665	1804057.019
666	1803325.95
667	1802444.718
668	1801668.87
669	1800941.424
670	1800557.948
671	1799969.567
672	1799942.652
673	1799432.013
674	1798724.211
675	1798269.053
676	1797961.692
677	1797430.884
678	1796712.802
679	1795599.738
680	1794687.816
681	1794327.34
682	1793859.7
683	1793672.093
684	1792904.001
685	1792212.29
686	1791557.474
687	1790637.999
688	1789937.588
689	1789340.941
690	1789209.441
691	1788577.451
692	1787722
693	1787140.789
694	1786470.723
695	1785829.68
696	1785272.157
697	1784905.842
698	1784150.131
699	1783601.134
700	1783460.359
701	1783219.237
702	1782492.863
703	1781970.535
704	1781239.053
705	1780636.809
706	1780040.263
707	1779598.743
708	1778620.89
709	1778200.89
710	1777500.39
711	1776726.201
712	1775998.027
713	1775419.271
714	1774689.946
715	1774116.084
716	1773480.376
717	1772770.685
718	1772185.057
719	1772168.426
720	1771260.005
721	1770627.391
722	1769501.474
723	1769106.706
724	1768457.472
725	1768004.953
726	1767437.454
727	1766906.003
728	1766891.649
729	1766876.255
730	1766206.117
731	1765372.253
732	1764898.721
733	1763982.5
734	1763146.958
735	1762263.677
736	1761685.035
737	1761187.313
738	1760587.85
739	1760124.553
740	1759289.765
741	1759127.972
742	1758606.333
743	1758171.369
744	1757707.368
745	1757254.868
746	1756994.662
747	1756508.638
748	1756038.48
749	1755537.042
750	1754965.876
751	1754386.136
752	1753767.729
753	1753220.996
754	1753118.527
755	1752899.613
756	1751941.398
757	1751388.213
758	1750512.992
759	1749970.618
760	1749324.247
761	1748785.901
762	1747881.8
763	1747583.744
764	1746848.516
765	1746388.977
766	1745987.987
767	1745332.87
768	1744850.795
769	1744127.607
770	1743392.302
771	1742222.349
772	1741523.309
773	1740757.785
774	1740741.134
775	1740080.38
776	1739875.199
777	1739651.697
778	1738947.869
779	1738768.168
780	1738109.258
781	1737327.727
782	1736694.707
783	1736395.818
784	1735859.578
785	1735174.064
786	1734334.415
787	1733793.577
788	1733360.98
789	1732792.096
790	1732267.022
791	1731440.42
792	1731148.358
793	1730774.085
794	1730170.952
795	1729331.091
796	1728704.421
797	1728196.617
798	1727545.692
799	1726985.905
800	1726133.193
801	1725694.025
802	1725254.131
803	1724488.888
804	1723961.247
805	1723408.875
806	1723388.083
807	1722862.898
808	1722245.501
809	1721837.553
810	1721361.133
811	1721040.004
812	1720860.199
813	1720692.277
814	1720676.378
815	1720080.157
816	1719476.331
817	1719108.779
818	1718531.774
819	1717479.623
820	1717127.324
821	1716610.159
822	1715962.715
823	1715427.638
824	1714644.799
825	1713969.745
826	1713358.051
827	1712728.804
828	1712314.039
829	1711814.967
830	1711277.661
831	1711068.896
832	1710573.938
833	1709788.821
834	1709182.639
835	1708555.824
836	1708209.98
837	1707505.935
838	1707160.205
839	1706983.437
840	1706254.617
841	1705466.577
842	1704588.799
843	1704104.973
844	1703510.934
845	1703062.736
846	1702434.663
847	1702254.775
848	1701873.39
849	1701523.779
850	1701117.746
851	1700498.633
852	1700276.206
853	1699789.24
854	1699061.934
855	1698669.885
856	1697955.522
857	1697498.862
858	1697020.555
859	1695886.367
860	1695269.528
861	1694730.667
862	1694040.08
863	1693410.408
864	1692807.924
865	1692309.285
866	1691906.388
867	1690998.555
868	1690615.066
869	1690017.57
870	1689396.656
871	1689065.562
872	1688533.543
873	1688001.835
874	1687540.561
875	1687210.239
876	1686708.286
877	1686198.878
878	1685838.208
879	1684903.709
880	1684560.508
881	1684096.976
882	1683555.708
883	1682926.836
884	1682089.38
885	1681710.161
886	1681034.253
887	1680314.262
888	1679852.663
889	1679174.412
890	1678651.763
891	1677913.602
892	1677489.306
893	1676811.738
894	1676477.201
895	1675764.539
896	1675190.085
897	1674302.846
898	1674122.441
899	1673660.164
900	1673218.493
901	1672770.893
902	1672337.084
903	1671716.053
904	1671150.547
905	1670863.319
906	1669796.963
907	1669405.687
908	1668882.049
909	1668321.487
910	1668028.217
911	1667590.41
912	1667092.215
913	1666594.19
914	1666133.523
915	1665392.839
916	1664929.72
917	1664268.287
918	1663988.891
919	1663221.173
920	1662622.523
921	1662172.107
922	1661875.171
923	1661111.655
924	1660537.304
925	1660326.81
926	1659716.829
927	1659482.489
928	1659070.224
929	1658673.383
930	1657964.092
931	1657509.656
932	1657059.072
933	1656827.234
934	1656212.055
935	1655510.448
936	1654958.975
937	1654319.173
938	1653727.731
939	1652706.852
940	1652220.598
941	1651793.985
942	1651309.662
943	1650630.295
944	1650053.508
945	1649546.219
946	1648847.613
947	1648298.566
948	1647811.574
949	1647230.229
950	1647213.591
951	1646712.043
952	1646082.257
953	1645762.171
954	1645617.823
955	1644685.934
956	1644411.319
957	1644193.293
958	1643706.924
959	1643128.595
960	1642691.89
961	1642175.403
962	1641545.279
963	1640951.624
964	1640377.177
965	1640058.248
966	1639706.936
967	1638981.112
968	1638355.297
969	1638177.015
970	1637820.195
971	1637391.352
972	1636657.372
973	1635755.12
974	1635334.451
975	1635317.037
976	1635059.098
977	1634911.331
978	1634571.579
979	1633754.526
980	1633336.095
981	1632767.508
982	1632442.188
983	1631983.738
984	1631272.853
985	1630811.213
986	1630233.587
987	1629681.873
988	1629290.263
989	1628800.741
990	1628225.941
991	1627665.858
992	1627223.327
993	1626805.892
994	1626327.226
995	1625717.909
996	1625065.15
997	1624679.975
998	1624331.045
999	1623516.431
