iter	Passed	Remaining
219	21006	104269
220	21100	104167
221	21194	104064
222	21284	103943
223	21373	103816
224	21465	103700
225	21558	103595
226	21650	103485
227	21751	103417
228	21874	103449
229	21967	103341
230	22060	103235
231	22154	103132
232	22247	103023
233	22344	102939
234	22442	102854
235	22531	102729
236	22627	102634
237	22719	102525
238	22814	102425
239	22907	102319
240	23000	102214
241	23092	102102
242	23185	101999
243	23312	102039
244	23401	101915
245	23500	101834
246	23597	101745
247	23689	101635
248	23782	101529
249	23877	101433
250	23971	101330
251	24063	101220
252	24153	101099
253	24257	101041
254	24350	100935
255	24442	100823
256	24531	100701
257	24625	100603
258	24752	100635
259	24843	100521
260	24939	100426
261	25031	100318
262	25122	100202
263	25214	100093
264	25307	99987
265	25399	99877
266	25491	99771
267	25585	99668
268	25676	99556
269	25768	99448
270	25862	99344
271	25953	99232
272	26045	99125
273	26144	99043
274	26267	99052
275	26363	98958
276	26458	98859
277	26554	98767
278	26647	98661
279	26739	98555
280	26832	98448
281	26924	98340
282	27019	98244
283	27113	98141
284	27203	98029
285	27294	97916
286	27391	97825
287	27483	97720
288	27587	97654
289	27711	97660
290	27805	97558
291	27901	97464
292	27995	97361
293	28084	97243
294	28174	97129
295	28267	97026
296	28360	96922
297	28452	96813
298	28550	96726
299	28643	96623
300	28735	96517
301	28830	96421
302	28923	96316
303	29017	96214
304	29143	96221
305	29237	96119
306	29327	96008
307	29420	95903
308	29514	95801
309	29605	95693
310	29699	95591
311	29794	95493
312	29888	95394
313	29983	95299
314	30076	95193
315	30168	95087
316	30259	94977
317	30350	94868
318	30446	94775
319	30582	94805
320	30677	94708
321	30771	94606
322	30859	94489
323	30953	94390
324	31047	94288
325	31136	94174
326	31227	94064
327	31318	93956
328	31409	93846
329	31505	93753
330	31601	93659
331	31696	93561
332	31791	93463
333	31893	93388
334	32016	93373
335	32108	93267
336	32199	93159
337	32290	93049
338	32392	92971
339	32485	92870
340	32581	92774
341	32676	92678
342	32773	92586
343	32867	92487
344	32959	92380
345	33053	92282
346	33144	92175
347	33237	92071
348	33334	91981
349	33452	91947
350	33544	91840
351	33642	91753
352	33737	91654
353	33829	91549
354	33924	91452
355	34019	91355
356	34109	91246
357	34203	91145
358	34292	91033
359	34387	90936
360	34479	90831
361	34574	90735
362	34670	90639
363	34765	90543
364	34888	90519
365	34983	90422
366	35076	90319
367	35168	90214
368	35261	90111
369	35353	90009
370	35448	89910
371	35536	89796
372	35630	89696
373	35726	89603
374	35820	89503
375	35914	89403
376	36006	89300
377	36097	89192
378	36193	89098
379	36320	89081
380	36412	88975
381	36502	88868
382	36598	88773
383	36691	88672
384	36790	88585
385	36885	88486
386	36976	88380
387	37068	88276
388	37162	88176
389	37254	88074
390	37347	87971
391	37440	87870
392	37533	87769
393	37642	87705
394	37788	87727
395	37880	87623
396	37970	87514
397	38064	87413
398	38156	87311
399	38252	87215
400	38343	87109
401	38435	87005
402	38524	86895
403	38618	86795
404	38713	86698
405	38806	86598
406	38900	86497
407	38991	86393
408	39096	86318
409	39217	86279
410	39311	86178
411	39401	86070
412	39489	85959
413	39579	85851
414	39672	85749
415	39766	85650
416	39858	85547
417	39950	85445
418	40044	85345
419	40140	85251
420	40235	85153
421	40329	85055
422	40421	84951
423	40519	84860
424	40641	84821
425	40735	84721
426	40829	84622
427	40920	84519
428	41015	84420
429	41110	84325
430	41203	84222
431	41295	84121
432	41387	84018
433	41479	83914
434	41572	83813
435	41667	83716
436	41765	83625
437	41854	83517
438	41956	83435
439	42077	83390
440	42173	83294
441	42268	83198
442	42360	83096
443	42455	82997
444	42546	82894
445	42637	82789
446	42730	82687
447	42825	82591
448	42918	82492
449	43009	82387
450	43100	82283
451	43195	82187
452	43287	82083
453	43383	81988
454	43508	81949
455	43601	81847
456	43696	81750
457	43790	81652
458	43886	81558
459	43981	81461
460	44072	81357
461	44164	81255
462	44257	81155
463	44352	81057
464	44445	80958
465	44538	80857
466	44630	80755
467	44725	80658
468	44820	80561
469	44957	80541
470	45052	80444
471	45144	80342
472	45236	80239
473	45328	80137
474	45419	80034
475	45513	79935
476	45606	79835
477	45697	79732
478	45790	79631
479	45887	79537
480	45980	79437
481	46074	79340
482	46168	79241
483	46263	79144
484	46387	79098
485	46483	79003
486	46578	78906
487	46676	78814
488	46769	78713
489	46865	78618
490	46959	78521
491	47053	78423
492	47148	78326
493	47239	78223
494	47335	78127
495	47427	78026
496	47519	77923
497	47612	77823
498	47718	77745
499	47855	77716
500	47955	77627
501	48047	77527
502	48141	77428
503	48236	77332
504	48326	77226
505	48419	77127
506	48512	77027
507	48608	76931
508	48705	76838
509	48802	76744
510	48900	76651
511	48995	76555
512	49086	76452
513	49181	76355
514	49303	76301
515	49396	76200
516	49488	76099
517	49582	76001
518	49677	75904
519	49766	75797
520	49862	75702
521	49960	75610
522	50055	75513
523	50147	75413
524	50243	75317
525	50337	75218
526	50429	75118
527	50524	75021
528	50626	74934
529	50770	74909
530	50862	74809
531	50958	74713
532	51048	74609
533	51141	74509
534	51234	74409
535	51326	74307
536	51420	74210
537	51515	74113
538	51607	74012
539	51697	73908
540	51790	73808
541	51884	73710
542	51979	73614
543	52072	73513
544	52221	73493
545	52317	73398
546	52409	73296
547	52502	73196
548	52591	73092
549	52685	72992
550	52779	72894
551	52871	72794
552	52972	72705
553	53066	72606
554	53156	72503
555	53249	72404
556	53340	72302
557	53434	72204
558	53527	72104
559	53655	72051
560	53749	71953
561	53841	71851
562	53934	71753
563	54029	71656
564	54123	71557
565	54215	71457
566	54306	71354
567	54395	71250
568	54486	71147
569	54578	71048
570	54670	70946
571	54760	70844
572	54851	70742
573	54955	70657
574	55097	70620
575	55190	70521
576	55281	70419
577	55376	70322
578	55467	70220
579	55560	70121
580	55653	70021
581	55745	69921
582	55835	69817
583	55928	69718
584	56020	69618
585	56114	69520
586	56208	69423
587	56299	69321
588	56399	69230
589	56522	69168
590	56613	69066
591	56708	68969
592	56799	68868
593	56889	68765
594	56980	68664
595	57077	68570
596	57169	68469
597	57264	68372
598	57359	68275
599	57456	68182
600	57551	68085
601	57642	67984
602	57734	67883
603	57827	67784
604	57950	67720
605	58046	67625
606	58138	67524
607	58228	67422
608	58322	67324
609	58414	67224
610	58514	67133
611	58606	67033
612	58699	66934
613	58794	66838
614	58887	66739
615	58979	66639
616	59075	66543
617	59169	66445
618	59270	66356
619	59396	66294
620	59488	66194
621	59580	66094
622	59674	65995
623	59764	65894
624	59857	65795
625	59949	65695
626	60043	65598
627	60137	65499
628	60226	65397
629	60318	65297
630	60411	65198
631	60503	65098
632	60595	64999
633	60691	64903
634	60830	64853
635	60926	64758
636	61021	64661
637	61120	64569
638	61213	64470
639	61307	64373
640	61405	64279
641	61502	64184
642	61595	64086
643	61691	63990
644	61785	63893
645	61879	63795
646	61971	63695
647	62065	63597
648	62173	63514
649	62312	63463
650	62404	63362
651	62494	63261
652	62589	63164
653	62683	63067
654	62775	62967
655	62870	62870
656	62962	62771
657	63058	62674
658	63152	62577
659	63244	62478
660	63338	62380
661	63432	62282
662	63525	62184
663	63622	62089
664	63742	62017
665	63832	61915
666	63927	61819
667	64019	61719
668	64113	61621
669	64208	61525
670	64301	61426
671	64397	61330
672	64492	61234
673	64583	61134
674	64677	61036
675	64770	60937
676	64861	60837
677	64955	60740
678	65061	60653
679	65182	60581
680	65278	60485
681	65376	60391
682	65468	60292
683	65559	60192
684	65649	60090
685	65743	59993
686	65834	59893
687	65927	59794
688	66020	59696
689	66112	59596
690	66207	59500
691	66298	59400
692	66393	59303
693	66500	59217
694	66627	59149
695	66720	59051
696	66813	58953
697	66909	58857
698	67015	58770
699	67107	58670
700	67205	58577
701	67301	58481
702	67398	58386
703	67492	58289
704	67588	58193
705	67688	58101
706	67785	58005
707	67882	57910
708	67999	57833
709	68156	57788
710	68264	57703
711	68359	57606
712	68455	57510
713	68546	57410
714	68641	57313
715	68740	57219
716	68834	57122
717	68926	57022
718	69021	56925
719	69115	56828
720	69213	56734
721	69308	56637
722	69402	56539
723	69499	56444
724	69625	56372
725	69719	56275
726	69810	56174
727	69905	56078
728	69996	55977
729	70090	55880
730	70184	55782
731	70278	55684
732	70374	55589
733	70471	55493
734	70570	55400
735	70670	55307
736	70764	55209
737	70858	55112
738	70961	55021
739	71099	54957
740	71191	54858
741	71290	54764
742	71384	54667
743	71477	54568
744	71566	54467
745	71662	54371
746	71755	54273
747	71848	54174
748	71941	54076
749	72032	53976
750	72124	53877
751	72217	53779
752	72310	53681
753	72408	53585
754	72527	53507
755	72620	53408
756	72717	53313
757	72811	53215
758	72908	53120
759	72999	53020
760	73092	52922
761	73185	52824
762	73279	52726
763	73374	52629
764	73468	52532
765	73563	52435
766	73656	52337
767	73747	52237
768	73850	52146
769	73965	52063
770	74059	51966
771	74150	51867
772	74243	51768
773	74339	51672
774	74432	51574
775	74525	51476
776	74618	51378
777	74708	51278
778	74799	51178
779	74891	51079
780	74987	50983
781	75079	50885
782	75173	50787
783	75264	50688
784	75391	50613
785	75482	50513
786	75574	50415
787	75668	50317
788	75762	50220
789	75856	50123
790	75944	50021
791	76035	49922
792	76127	49823
793	76224	49728
794	76317	49630
795	76416	49536
796	76511	49439
797	76605	49342
798	76700	49245
799	76819	49164
800	76910	49065
801	77000	48965
802	77094	48867
803	77204	48780
804	77298	48683
805	77394	48587
806	77508	48502
807	77618	48415
808	77718	48321
809	77829	48234
810	77948	48153
811	78058	48065
812	78153	47968
813	78249	47872
814	78377	47795
815	78476	47701
816	78571	47604
817	78663	47505
818	78756	47407
819	78850	47310
820	78939	47209
821	79030	47110
822	79123	47012
823	79215	46913
824	79308	46816
825	79399	46717
826	79494	46620
827	79588	46522
828	79681	46424
829	79801	46342
830	79895	46245
831	79989	46147
832	80080	46048
833	80175	45951
834	80266	45852
835	80359	45755
836	80452	45657
837	80557	45565
838	80651	45468
839	80747	45372
840	80841	45274
841	80934	45177
842	81027	45079
843	81124	44983
844	81249	44903
845	81340	44804
846	81431	44705
847	81525	44608
848	81618	44510
849	81709	44411
850	81805	44315
851	81901	44219
852	81991	44119
853	82084	44022
854	82176	43923
855	82268	43825
856	82362	43728
857	82452	43628
858	82551	43534
859	82689	43459
860	82780	43361
861	82874	43263
862	82965	43164
863	83056	43066
864	83150	42969
865	83240	42870
866	83334	42772
867	83422	42672
868	83520	42577
869	83612	42479
870	83708	42382
871	83803	42286
872	83895	42187
873	84016	42104
874	84140	42022
875	84232	41924
876	84324	41825
877	84418	41728
878	84512	41631
879	84605	41533
880	84699	41436
881	84792	41338
882	84886	41241
883	84977	41142
884	85072	41046
885	85163	40947
886	85257	40850
887	85351	40753
888	85458	40662
889	85628	40601
890	85722	40504
891	85810	40404
892	85905	40307
893	85999	40210
894	86094	40113
895	86188	40016
896	86280	39917
897	86376	39821
898	86467	39723
899	86562	39626
900	86655	39528
901	86746	39430
902	86839	39332
903	86946	39241
904	87072	39158
905	87165	39060
906	87258	38963
907	87354	38866
908	87450	38770
909	87548	38675
910	87661	38586
911	87757	38490
912	87850	38392
913	87943	38294
914	88042	38199
915	88138	38103
916	88233	38006
917	88328	37909
918	88422	37813
919	88564	37736
920	88659	37639
921	88753	37542
922	88847	37444
923	88940	37347
924	89031	37248
925	89124	37151
926	89217	37053
927	89309	36955
928	89399	36856
929	89490	36758
930	89580	36659
931	89673	36561
932	89767	36464
933	89860	36367
934	89988	36284
935	90081	36186
936	90173	36088
937	90268	35991
938	90363	35895
939	90462	35799
940	90554	35702
941	90648	35604
942	90740	35506
943	90830	35408
944	90927	35312
945	91022	35216
946	91114	35117
947	91205	35019
948	91302	34923
949	91464	34852
950	91560	34756
951	91658	34660
952	91751	34563
953	91845	34466
954	91937	34368
955	92028	34270
956	92121	34172
957	92209	34073
958	92302	33975
959	92394	33878
960	92490	33781
961	92582	33683
962	92680	33588
963	92784	33494
964	92899	33405
965	92990	33307
966	93087	33211
967	93181	33114
968	93271	33015
969	93365	32918
970	93456	32820
971	93549	32723
972	93646	32627
973	93739	32529
974	93831	32432
975	93926	32335
976	94018	32237
977	94110	32140
978	94205	32043
979	94343	31961
980	94434	31863
981	94525	31765
982	94622	31669
983	94720	31573
984	94817	31477
985	94911	31380
986	95010	31285
987	95117	31192
988	95214	31096
989	95306	30998
990	95396	30900
991	95491	30803
992	95583	30705
993	95688	30612
994	95820	30527
995	95914	30430
996	96008	30333
997	96102	30236
998	96196	30139
999	96289	30042
1000	96379	29944
1001	96470	29846
1002	96575	29752
1003	96670	29655
1004	96763	29558
1005	96860	29462
1006	96956	29366
1007	97052	29269
1008	97145	29172
1009	97273	29085
1010	97369	28989
1011	97463	28892
1012	97555	28794
1013	97651	28698
1014	97750	28602
1015	97844	28505
1016	97936	28408
1017	98028	28310
1018	98122	28213
1019	98214	28116
1020	98303	28017
1021	98399	27921
1022	98490	27823
1023	98582	27726
1024	98697	27635
1025	98790	27538
1026	98886	27441
1027	98977	27343
1028	99071	27247
1029	99164	27149
1030	99252	27051
1031	99342	26953
1032	99435	26856
1033	99528	26759
1034	99619	26661
1035	99712	26564
1036	99808	26468
1037	99900	26370
1038	99991	26273
1039	100105	26181
1040	100198	26084
1041	100293	25987
1042	100383	25889
1043	100476	25792
1044	100571	25696
1045	100663	25598
1046	100756	25502
1047	100848	25404
1048	100943	25307
1049	101033	25210
1050	101125	25112
1051	101221	25016
1052	101314	24919
1053	101412	24823
1054	101529	24732
1055	101622	24635
1056	101722	24540
1057	101816	24443
1058	101908	24346
1059	102002	24249
1060	102096	24152
1061	102188	24055
1062	102280	23958
1063	102373	23861
1064	102466	23764
1065	102556	23666
1066	102651	23570
1067	102742	23473
1068	102848	23379
1069	102974	23289
1070	103067	23192
1071	103157	23095
1072	103212	22989
1073	103302	22892
1074	103393	22794
1075	103488	22698
1076	103582	22601
1077	103675	22504
1078	103767	22407
1079	103861	22311
1080	103949	22213
1081	104043	22116
1082	104137	22019
1083	104232	21923
1084	104360	21833
1085	104452	21736
1086	104547	21640
1087	104640	21543
1088	104737	21447
1089	104830	21350
1090	104924	21254
1091	105016	21157
1092	105108	21060
1093	105201	20963
1094	105296	20866
1095	105388	20770
1096	105484	20673
1097	105578	20577
1098	105673	20480
1099	105803	20391
1100	105894	20293
1101	105983	20196
1102	106072	20098
1103	106165	20002
1104	106262	19906
1105	106356	19809
1106	106449	19712
1107	106543	19616
1108	106635	19519
1109	106724	19421
1110	106818	19325
1111	106914	19229
1112	107005	19132
1113	107099	19035
1114	107219	18943
1115	107273	18840
1116	107368	18743
1117	107457	18646
1118	107549	18549
1119	107642	18453
1120	107735	18356
1121	107825	18259
1122	107920	18162
1123	108023	18068
1124	108122	17972
1125	108222	17876
1126	108318	17780
1127	108410	17684
1128	108509	17588
1129	108627	17495
1130	108719	17398
1131	108812	17302
1132	108905	17205
1133	108997	17108
1134	109089	17012
1135	109180	16915
1136	109273	16818
1137	109366	16722
1138	109457	16625
1139	109552	16528
1140	109645	16432
1141	109741	16336
1142	109837	16240
1143	109946	16146
1144	110097	16057
1145	110191	15961
1146	110281	15864
1147	110375	15767
1148	110475	15672
1149	110574	15576
1150	110675	15481
1151	110776	15385
1152	110877	15290
1153	110977	15194
1154	111068	15097
1155	111157	15000
1156	111249	14903
1157	111338	14806
1158	111447	14712
1159	111583	14621
1160	111674	14524
1161	111767	14427
1162	111857	14330
1163	111953	14234
1164	112051	14138
1165	112144	14042
1166	112237	13945
1167	112331	13849
1168	112425	13752
1169	112513	13655
1170	112606	13558
1171	112700	13462
1172	112794	13366
1173	112888	13269
1174	113019	13177
1175	113112	13080
1176	113200	12983
1177	113292	12887
1178	113383	12790
1179	113474	12693
1180	113564	12596
1181	113657	12500
1182	113749	12403
1183	113844	12307
1184	113934	12210
1185	114027	12114
1186	114120	12017
1187	114211	11921
1188	114318	11826
1189	114431	11731
1190	114524	11635
1191	114616	11538
1192	114710	11442
1193	114804	11345
1194	114897	11249
1195	114994	11153
1196	115089	11057
1197	115181	10960
1198	115271	10863
1199	115363	10767
1200	115457	10670
1201	115548	10574
1202	115642	10477
1203	115737	10381
1204	115861	10288
1205	115954	10191
1206	116049	10095
1207	116145	9999
1208	116238	9902
1209	116330	9806
1210	116425	9710
1211	116517	9613
1212	116609	9517
1213	116703	9420
1214	116795	9324
1215	116885	9227
1216	116978	9131
1217	117075	9035
1218	117168	8939
1219	117314	8846
1220	117406	8750
1221	117498	8653
1222	117591	8557
1223	117684	8460
1224	117775	8364
1225	117866	8267
1226	117958	8171
1227	118055	8075
1228	118149	7979
1229	118239	7882
1230	118333	7786
1231	118429	7690
1232	118522	7593
1233	118614	7497
1234	118739	7403
1235	118832	7306
1236	118922	7210
1237	119016	7114
1238	119111	7017
1239	119201	6921
1240	119292	6824
1241	119386	6728
1242	119478	6632
1243	119573	6536
1244	119666	6439
1245	119757	6343
1246	119848	6247
1247	119939	6150
1248	120044	6055
1249	120160	5959
1250	120253	5863
1251	120348	5767
1252	120440	5671
1253	120533	5574
1254	120625	5478
1255	120717	5382
1256	120810	5286
1257	120903	5189
1258	120996	5093
1259	121090	4997
1260	121184	4901
1261	121276	4804
1262	121367	4708
1263	121477	4613
1264	121596	4517
1265	121689	4421
1266	121779	4325
1267	121871	4228
1268	121962	4132
1269	122052	4036
1270	122143	3940
1271	122237	3843
1272	122332	3747
1273	122421	3651
1274	122515	3555
1275	122607	3459
1276	122702	3363
1277	122794	3266
1278	122904	3171
1279	123042	3076
1280	123136	2979
1281	123230	2883
1282	123317	2787
1283	123406	2691
1284	123496	2594
1285	123587	2498
1286	123679	2402
1287	123772	2306
1288	123864	2210
1289	123956	2113
1290	124047	2017
1291	124161	1922
1292	124270	1826
1293	124363	1729
1294	124478	1634
1295	124571	1537
1296	124664	1441
1297	124757	1345
1298	124847	1249
1299	124941	1153
1300	125035	1057
1301	125125	961
1302	125218	864
1303	125311	768
1304	125404	672
1305	125501	576
1306	125596	480
1307	125689	384
1308	125780	288
1309	125901	192
1310	125998	96
1311	126092	0
